upchecd,date,bogosu,hang,amt
380725,20201231,11,2000,73798549000
380725,20201231,11,1300,59967177000
380725,20201231,11,1100,989045000
380725,20201231,11,1110,0
380725,20201231,11,1130,0
380725,20201231,11,1134,0
380725,20201231,11,1137,989045000
380725,20201231,11,1220,29101284000
380725,20201231,11,1221,0
380725,20201231,11,1225,29101284000
380725,20201231,11,1148,29101284000
380725,20201231,11,1150,24736740000
380725,20201231,11,1147,24736740000
380725,20201231,11,1180,1898583000
380725,20201231,11,1183,1898583000
380725,20201231,11,1410,0
380725,20201231,11,1415,0
380725,20201231,11,1420,890680000
380725,20201231,11,1200,2350845000
380725,20201231,11,1400,13831372000
380725,20201231,11,1390,563106000
380725,20201231,11,1320,2417403000
380725,20201231,11,1329,2417403000
380725,20201231,11,1340,8839195000
380725,20201231,11,1349,8839195000
380725,20201231,11,1350,2165380000
380725,20201231,11,1359,2165380000
380725,20201231,11,1370,409394000
380725,20201231,11,1372,409394000
380725,20201231,11,4000,1.56E+11
380725,20201231,11,3000,58130314000
380725,20201231,11,2111,3107000
380725,20201231,11,2106,3107000
380725,20201231,11,2120,1539659000
380725,20201231,11,2121,1539659000
380725,20201231,11,2147,56587548000
380725,20201231,11,3200,86166924000
380725,20201231,11,3110,7800435000
380725,20201231,11,3120,19087134000
380725,20201231,11,3140,43749609000
380725,20201231,11,3190,1535487000
380725,20201231,11,3199,13994259000
380725,20201231,11,3400,7002648000
380725,20201231,11,3210,0
380725,20201231,11,3220,1195319000
380725,20201231,11,3290,194277000
380725,20201231,11,3296,371392000
380725,20201231,11,3300,5241660000
380725,20201231,11,3600,4565992000
380725,20201231,11,2270,992385000
380725,20201231,11,2216,67401000
380725,20201231,11,2230,9986000
380725,20201231,11,2252,0
380725,20201231,11,2250,1162456000
380725,20201231,11,3610,2333764000
380725,20201231,11,5000,2.30E+11
380725,20201231,11,6000,44412904000
380725,20201231,11,5110,6599025000
380725,20201231,11,5114,6599025000
380725,20201231,11,5130,12520367000
380725,20201231,11,5132,12520367000
380725,20201231,11,5140,13385687000
380725,20201231,11,5144,3556146000
380725,20201231,11,5147,9829541000
380725,20201231,11,5150,424368000
380725,20201231,11,5153,424368000
380725,20201231,11,5160,432714000
380725,20201231,11,5164,432714000
380725,20201231,11,5180,7927017000
380725,20201231,11,5190,87571000
380725,20201231,11,5535,122000
380725,20201231,11,5193,5318000
380725,20201231,11,5199,122000
380725,20201231,11,5195,82253000
380725,20201231,11,5211,2932468000
380725,20201231,11,5219,2932468000
380725,20201231,11,5220,103687000
380725,20201231,11,7000,1934799000
380725,20201231,11,6050,31909000
380725,20201231,11,6109,731000
380725,20201231,11,6100,31909000
380725,20201231,11,6119,731000
380725,20201231,11,6200,150397000
380725,20201231,11,6258,12245000
380725,20201231,11,6255,150397000
380725,20201231,11,6400,1247752000
380725,20201231,11,6409,1247752000
380725,20201231,11,6600,503035000
380725,20201231,11,6640,503035000
380725,20201231,11,6700,1706000
380725,20201231,11,8000,46347703000
380725,20201231,11,8100,897514000
380725,20201231,11,8101,25000000000
380725,20201231,11,8102,100
380725,20201231,11,8110,778047000
380725,20201231,11,8111,5969782550
380725,20201231,11,8120,119467000
380725,20201231,11,8121,822886700
380725,20201231,11,8200,4403893000
380725,20201231,11,8210,4403893000
380725,20201231,11,8211,4403893000
380725,20201231,11,8400,1760408000
380725,20201231,11,8590,1760408000
380725,20201231,11,8600,-2029193000
380725,20201231,11,8540,190495000
380725,20201231,11,8541,190495000
380725,20201231,11,8619,-2219688000
380725,20201231,11,8300,1.78E+11
380725,20201231,11,8310,40855570000
380725,20201231,11,8311,450789000
380725,20201231,11,8312,40199966000
380725,20201231,11,8313,204815000
380725,20201231,11,8320,1.29E+11
380725,20201231,11,8321,510750000
380725,20201231,11,8322,332731000
380725,20201231,11,8325,91936458000
380725,20201231,11,8326,3100000000
380725,20201231,11,8327,33147360000
380725,20201231,11,8330,8401233000
380725,20201231,11,8332,15615018000
380725,20201231,11,8900,1.83E+11
380725,20201231,11,9000,2.30E+11
380725,20201231,11,9009,5969782550
380725,20201231,12,1000,1.66E+11
380725,20201231,12,1100,1.66E+11
380725,20201231,12,1190,0
380725,20201231,12,1195,0
380725,20201231,12,1500,1.66E+11
380725,20201231,12,1501,0
380725,20201231,12,1502,0
380725,20201231,12,2000,1.17E+11
380725,20201231,12,2305,1.17E+11
380725,20201231,12,2310,2473071000
380725,20201231,12,2320,1.17E+11
380725,20201231,12,2340,2417403000
380725,20201231,12,3000,49557772000
380725,20201231,12,4000,29038798000
380725,20201231,12,4100,2313592000
380725,20201231,12,4120,2178159000
380725,20201231,12,4150,135433000
380725,20201231,12,4200,2655776000
380725,20201231,12,4216,429725000
380725,20201231,12,4224,2226051000
380725,20201231,12,4300,4292044000
380725,20201231,12,4312,1316851000
380725,20201231,12,4316,759938000
380725,20201231,12,4319,896646000
380725,20201231,12,4322,1318609000
380725,20201231,12,4400,19777386000
380725,20201231,12,4410,17703909000
380725,20201231,12,4450,194890000
380725,20201231,12,4471,194890000
380725,20201231,12,4460,1878587000
380725,20201231,12,5000,20518974000
380725,20201231,12,5100,6474371000
380725,20201231,12,5101,507947000
380725,20201231,12,5103,129569000
380725,20201231,12,5105,167239000
380725,20201231,12,5111,5168930000
380725,20201231,12,5126,0
380725,20201231,12,5122,3000
380725,20201231,12,5123,306182000
380725,20201231,12,5115,194501000
380725,20201231,12,6000,6541422000
380725,20201231,12,6110,189301000
380725,20201231,12,6150,254791000
380725,20201231,12,6163,0
380725,20201231,12,6174,5494879000
380725,20201231,12,6260,9831000
380725,20201231,12,6250,592620000
380725,20201231,12,8000,20451923000
380725,20201231,12,8100,4836905000
380725,20201231,12,8160,15615018000
380725,20201231,12,9000,15615018000
380725,20201231,12,9001,15065719000
380725,20201231,12,9007,2299
380725,20201231,12,9009,2299
380725,20201231,13,3500,8401233000
380725,20201231,13,2000,-7213785000
380725,20201231,13,1100,30000
380725,20201231,13,1600,0
380725,20201231,13,1113,0
380725,20201231,13,1350,7213815000
380725,20201231,13,3000,15615018000
380725,20201231,13,4000,4723057000
380725,20201231,13,4500,4723057000
380725,20201231,13,5000,13124290000
380725,20201231,13,6000,13124260000
380725,20201231,13,6120,0
380725,20201231,13,6300,13124260000
380725,20201231,13,6301,1590640000
380725,20201231,13,6302,11533620000
380725,20201231,13,6310,13124260000
380725,20201231,13,6311,1590640000
380725,20201231,13,6312,11533620000
380725,20201231,13,6400,19.32
380725,20201231,13,6403,29.94
380725,20201231,13,6401,19.33
380725,20201231,13,6402,19.32
380725,20201231,13,6404,10.62
380725,20201231,13,6410,19.32
380725,20201231,13,6411,19.33
380725,20201231,13,6412,19.32
380725,20201231,13,6420,19.32
380725,20201231,13,6421,19.33
380725,20201231,13,6422,19.32
380725,20201231,13,6600,0
380725,20201231,13,6610,0
380725,20201231,13,6650,0
380725,20201231,13,8000,30000
380725,20201231,16,1000,37509025000
380725,20201231,16,1100,15615018000
380725,20201231,16,1210,23077904000
380725,20201231,16,1211,16125530000
380725,20201231,16,1212,2615225000
380725,20201231,16,1242,455990000
380725,20201231,16,1249,2159235000
380725,20201231,16,1215,811122000
380725,20201231,16,1219,9831000
380725,20201231,16,1221,145280000
380725,20201231,16,1247,2374646000
380725,20201231,16,1226,625417000
380725,20201231,16,1239,370853000
380725,20201231,16,1510,790691000
380725,20201231,16,1513,3000
380725,20201231,16,1514,306182000
380725,20201231,16,1518,489000
380725,20201231,16,1521,484017000
380725,20201231,16,1555,0
380725,20201231,16,1617,0
380725,20201231,16,1540,-393206000
380725,20201231,16,1541,1680321000
380725,20201231,16,1542,-1680513000
380725,20201231,16,1543,0
380725,20201231,16,1685,-86681000
380725,20201231,16,1545,468606000
380725,20201231,16,1571,-867032000
380725,20201231,16,1572,68806000
380725,20201231,16,1573,49264000
380725,20201231,16,1574,2030147000
380725,20201231,16,1594,-1964705000
380725,20201231,16,1582,-410608000
380725,20201231,16,1591,1216028000
380725,20201231,16,1589,296526000
380725,20201231,16,1599,-1193365000
380725,20201231,16,2000,-31175575000
380725,20201231,16,2100,494606000
380725,20201231,16,2110,0
380725,20201231,16,2116,0
380725,20201231,16,2120,22634000
380725,20201231,16,2133,0
380725,20201231,16,2122,577000
380725,20201231,16,2123,22057000
380725,20201231,16,2150,432224000
380725,20201231,16,2157,1082000
380725,20201231,16,2163,1082000
380725,20201231,16,2169,431142000
380725,20201231,16,2230,39748000
380725,20201231,16,2500,31670181000
380725,20201231,16,2510,2099892000
380725,20201231,16,2516,2099892000
380725,20201231,16,2520,368413000
380725,20201231,16,2532,0
380725,20201231,16,2522,204957000
380725,20201231,16,2523,163456000
380725,20201231,16,2550,29201876000
380725,20201231,16,2557,2239834000
380725,20201231,16,2558,0
380725,20201231,16,2563,2239834000
380725,20201231,16,2569,26962042000
380725,20201231,16,2620,0
380725,20201231,16,2630,0
380725,20201231,16,3000,-7426376000
380725,20201231,16,3100,2326350000
380725,20201231,16,3120,2326350000
380725,20201231,16,3122,2326350000
380725,20201231,16,3500,9752726000
380725,20201231,16,3520,0
380725,20201231,16,3522,0
380725,20201231,16,3540,134443000
380725,20201231,16,3541,0
380725,20201231,16,3544,134443000
380725,20201231,16,3570,0
380725,20201231,16,3575,0
380725,20201231,16,3590,9618283000
380725,20201231,16,4000,-1092926000
380725,20201231,16,4030,54000
380725,20201231,16,5000,2081917000
380725,20201231,16,6000,989045000
380725,20201231,16,7000,30828899000
380725,20201231,16,7006,30550917000
380725,20201231,16,7008,61789000
380725,20201231,16,7009,5318000
380725,20201231,16,7010,82253000
380725,20201231,16,7065,128622000
380725,20201231,26,1000,897514000
380725,20201231,26,1900,897514000
380725,20201231,26,4000,4684407000
380725,20201231,26,4110,0
380725,20201231,26,4160,0
380725,20201231,26,4250,-549299000
380725,20201231,26,4900,4135108000
380725,20201231,26,3000,1.72E+11
380725,20201231,26,3010,0
380725,20201231,26,3011,0
380725,20201231,26,3013,1.72E+11
380725,20201231,26,3230,-2405428000
380725,20201231,26,3014,1.70E+11
380725,20201231,26,3080,0
380725,20201231,26,3110,15615018000
380725,20201231,26,3240,-7213814000
380725,20201231,26,3310,0
380725,20201231,26,3900,1.78E+11
380725,20191231,11,2000,72659080000
380725,20191231,11,1300,60457368000
380725,20191231,11,1100,2081917000
380725,20191231,11,1110,557000
380725,20191231,11,1130,2081360000
380725,20191231,11,1134,2081360000
380725,20191231,11,1137,0
380725,20191231,11,1220,26501392000
380725,20191231,11,1221,87000
380725,20191231,11,1225,26501392000
380725,20191231,11,1148,26501392000
380725,20191231,11,1150,26255438000
380725,20191231,11,1147,26255438000
380725,20191231,11,1180,2406795000
380725,20191231,11,1183,2406795000
380725,20191231,11,1410,908288000
380725,20191231,11,1415,908288000
380725,20191231,11,1420,813651000
380725,20191231,11,1200,1489887000
380725,20191231,11,1400,12201712000
380725,20191231,11,1390,781829000
380725,20191231,11,1320,2473071000
380725,20191231,11,1329,2473071000
380725,20191231,11,1340,7681277000
380725,20191231,11,1349,7681277000
380725,20191231,11,1350,1656557000
380725,20191231,11,1359,1656557000
380725,20191231,11,1370,390807000
380725,20191231,11,1372,390807000
380725,20191231,11,4000,1.44E+11
380725,20191231,11,3000,57780513000
380725,20191231,11,2111,3181000
380725,20191231,11,2106,3181000
380725,20191231,11,2120,1206080000
380725,20191231,11,2121,1206080000
380725,20191231,11,2147,56571252000
380725,20191231,11,3200,74090275000
380725,20191231,11,3110,7803272000
380725,20191231,11,3120,14908032000
380725,20191231,11,3140,34492059000
380725,20191231,11,3190,1592125000
380725,20191231,11,3199,15294787000
380725,20191231,11,3400,8008653000
380725,20191231,11,3210,206741000
380725,20191231,11,3220,1143602000
380725,20191231,11,3290,187186000
380725,20191231,11,3296,740736000
380725,20191231,11,3300,5730388000
380725,20191231,11,3600,3642399000
380725,20191231,11,2270,547176000
380725,20191231,11,2216,227169000
380725,20191231,11,2230,22136000
380725,20191231,11,2252,0
380725,20191231,11,2250,486855000
380725,20191231,11,3610,2359063000
380725,20191231,11,5000,2.16E+11
380725,20191231,11,6000,36237164000
380725,20191231,11,5110,7547273000
380725,20191231,11,5114,7547273000
380725,20191231,11,5130,10228216000
380725,20191231,11,5132,10228216000
380725,20191231,11,5140,9931736000
380725,20191231,11,5144,788846000
380725,20191231,11,5147,9142890000
380725,20191231,11,5150,355562000
380725,20191231,11,5153,355562000
380725,20191231,11,5160,383450000
380725,20191231,11,5164,383450000
380725,20191231,11,5180,5359291000
380725,20191231,11,5190,153942000
380725,20191231,11,5535,143000
380725,20191231,11,5193,5646000
380725,20191231,11,5199,143000
380725,20191231,11,5195,148296000
380725,20191231,11,5211,2042039000
380725,20191231,11,5219,2042039000
380725,20191231,11,5220,235655000
380725,20191231,11,7000,2073509000
380725,20191231,11,6050,39520000
380725,20191231,11,6109,1003000
380725,20191231,11,6100,39520000
380725,20191231,11,6119,1003000
380725,20191231,11,6200,174651000
380725,20191231,11,6258,12398000
380725,20191231,11,6255,174651000
380725,20191231,11,6400,1574535000
380725,20191231,11,6409,1574535000
380725,20191231,11,6600,283508000
380725,20191231,11,6640,283508000
380725,20191231,11,6700,1295000
380725,20191231,11,8000,38310673000
380725,20191231,11,8100,897514000
380725,20191231,11,8101,25000000000
380725,20191231,11,8102,100
380725,20191231,11,8110,778047000
380725,20191231,11,8111,5969782550
380725,20191231,11,8120,119467000
380725,20191231,11,8121,822886700
380725,20191231,11,8200,4403893000
380725,20191231,11,8210,4403893000
380725,20191231,11,8211,4403893000
380725,20191231,11,8400,1760408000
380725,20191231,11,8590,1760408000
380725,20191231,11,8600,-1479894000
380725,20191231,11,8540,97244000
380725,20191231,11,8541,97244000
380725,20191231,11,8619,-1577138000
380725,20191231,11,8300,1.72E+11
380725,20191231,11,8310,38355570000
380725,20191231,11,8311,450789000
380725,20191231,11,8312,37699966000
380725,20191231,11,8313,204815000
380725,20191231,11,8320,1.26E+11
380725,20191231,11,8321,510750000
380725,20191231,11,8322,332731000
380725,20191231,11,8325,88936458000
380725,20191231,11,8326,3100000000
380725,20191231,11,8327,32914565000
380725,20191231,11,8330,8138252000
380725,20191231,11,8332,15353323000
380725,20191231,11,8900,1.78E+11
380725,20191231,11,9000,2.16E+11
380725,20191231,11,9009,5969782550
380725,20191231,12,1000,1.55E+11
380725,20191231,12,1100,1.55E+11
380725,20191231,12,1190,20300900000
380725,20191231,12,1195,1.34E+11
380725,20191231,12,1500,1.55E+11
380725,20191231,12,1501,20300900000
380725,20191231,12,1502,1.34E+11
380725,20191231,12,2000,1.14E+11
380725,20191231,12,2305,1.14E+11
380725,20191231,12,2310,2745255000
380725,20191231,12,2320,1.13E+11
380725,20191231,12,2340,2473071000
380725,20191231,12,3000,41154415000
380725,20191231,12,4000,27039348000
380725,20191231,12,4100,1837652000
380725,20191231,12,4120,1719897000
380725,20191231,12,4150,117755000
380725,20191231,12,4200,2675302000
380725,20191231,12,4216,439692000
380725,20191231,12,4224,2235610000
380725,20191231,12,4300,3907192000
380725,20191231,12,4312,1424771000
380725,20191231,12,4316,686473000
380725,20191231,12,4319,923894000
380725,20191231,12,4322,872054000
380725,20191231,12,4400,18619202000
380725,20191231,12,4410,16698705000
380725,20191231,12,4450,176805000
380725,20191231,12,4471,176805000
380725,20191231,12,4460,1743692000
380725,20191231,12,5000,14115067000
380725,20191231,12,5100,9504836000
380725,20191231,12,5101,777225000
380725,20191231,12,5103,4454698000
380725,20191231,12,5105,169875000
380725,20191231,12,5111,3504309000
380725,20191231,12,5126,0
380725,20191231,12,5122,9308000
380725,20191231,12,5123,331376000
380725,20191231,12,5115,258045000
380725,20191231,12,6000,4587434000
380725,20191231,12,6110,374852000
380725,20191231,12,6150,287830000
380725,20191231,12,6163,0
380725,20191231,12,6174,3534017000
380725,20191231,12,6260,25450000
380725,20191231,12,6250,365285000
380725,20191231,12,8000,19032469000
380725,20191231,12,8100,3679146000
380725,20191231,12,8160,15353323000
380725,20191231,12,9000,15353323000
380725,20191231,12,9001,14501365000
380725,20191231,12,9007,2260
380725,20191231,12,9009,2260
380725,20191231,13,3500,8138252000
380725,20191231,13,2000,-7215071000
380725,20191231,13,1100,30000
380725,20191231,13,1600,1286000
380725,20191231,13,1113,0
380725,20191231,13,1350,7213815000
380725,20191231,13,3000,15353323000
380725,20191231,13,4000,0
380725,20191231,13,4500,0
380725,20191231,13,5000,8138252000
380725,20191231,13,6000,8138222000
380725,20191231,13,6120,2500000000
380725,20191231,13,6300,2405428000
380725,20191231,13,6301,292125000
380725,20191231,13,6302,2113303000
380725,20191231,13,6310,2405428000
380725,20191231,13,6311,292125000
380725,20191231,13,6312,2113303000
380725,20191231,13,6400,3.54
380725,20191231,13,6403,14.16
380725,20191231,13,6401,3.55
380725,20191231,13,6402,3.54
380725,20191231,13,6404,10.62
380725,20191231,13,6410,3.54
380725,20191231,13,6411,3.55
380725,20191231,13,6412,3.54
380725,20191231,13,6420,3.54
380725,20191231,13,6421,3.55
380725,20191231,13,6422,3.54
380725,20191231,13,6600,3232794000
380725,20191231,13,6610,232794000
380725,20191231,13,6650,3000000000
380725,20191231,13,8000,30000
380725,20191231,16,1000,22796257000
380725,20191231,16,1100,15353323000
380725,20191231,16,1210,12120621000
380725,20191231,16,1211,15201148000
380725,20191231,16,1212,2385156000
380725,20191231,16,1242,279709000
380725,20191231,16,1249,2105447000
380725,20191231,16,1215,649786000
380725,20191231,16,1219,25450000
380725,20191231,16,1221,0
380725,20191231,16,1247,-6861214000
380725,20191231,16,1226,469849000
380725,20191231,16,1239,250446000
380725,20191231,16,1510,757848000
380725,20191231,16,1513,9308000
380725,20191231,16,1514,331376000
380725,20191231,16,1518,222589000
380725,20191231,16,1521,358691000
380725,20191231,16,1555,-170483000
380725,20191231,16,1617,6367000
380725,20191231,16,1540,-3919839000
380725,20191231,16,1541,135029000
380725,20191231,16,1542,330937000
380725,20191231,16,1543,27844000
380725,20191231,16,1685,-97988000
380725,20191231,16,1545,-890448000
380725,20191231,16,1571,316922000
380725,20191231,16,1572,141087000
380725,20191231,16,1573,-189252000
380725,20191231,16,1574,-806961000
380725,20191231,16,1594,-1607429000
380725,20191231,16,1582,-246095000
380725,20191231,16,1591,-159412000
380725,20191231,16,1589,106124000
380725,20191231,16,1599,-980197000
380725,20191231,16,2000,-13537171000
380725,20191231,16,2100,8282595000
380725,20191231,16,2110,6212479000
380725,20191231,16,2116,6212479000
380725,20191231,16,2120,1467250000
380725,20191231,16,2133,1400000000
380725,20191231,16,2122,8573000
380725,20191231,16,2123,58677000
380725,20191231,16,2150,602866000
380725,20191231,16,2157,1965000
380725,20191231,16,2163,1965000
380725,20191231,16,2169,600901000
380725,20191231,16,2230,0
380725,20191231,16,2500,21819766000
380725,20191231,16,2510,0
380725,20191231,16,2516,0
380725,20191231,16,2520,931840000
380725,20191231,16,2532,0
380725,20191231,16,2522,6701000
380725,20191231,16,2523,925139000
380725,20191231,16,2550,20096201000
380725,20191231,16,2557,2855959000
380725,20191231,16,2558,0
380725,20191231,16,2563,2855959000
380725,20191231,16,2569,17240242000
380725,20191231,16,2620,785000000
380725,20191231,16,2630,6725000
380725,20191231,16,3000,-9787719000
380725,20191231,16,3100,0
380725,20191231,16,3120,0
380725,20191231,16,3122,0
380725,20191231,16,3500,9787719000
380725,20191231,16,3520,41078000
380725,20191231,16,3522,41078000
380725,20191231,16,3540,128431000
380725,20191231,16,3541,0
380725,20191231,16,3544,128431000
380725,20191231,16,3570,0
380725,20191231,16,3575,0
380725,20191231,16,3590,9618210000
380725,20191231,16,4000,-528633000
380725,20191231,16,4030,2593000
380725,20191231,16,5000,2607957000
380725,20191231,16,6000,2081917000
380725,20191231,16,7000,9293233000
380725,20191231,16,7006,8968190000
380725,20191231,16,7008,105440000
380725,20191231,16,7009,5789000
380725,20191231,16,7010,112365000
380725,20191231,16,7065,101449000
380725,20191231,26,1000,897514000
380725,20191231,26,1900,897514000
380725,20191231,26,4000,5535079000
380725,20191231,26,4110,0
380725,20191231,26,4160,0
380725,20191231,26,4250,-850672000
380725,20191231,26,4900,4684407000
380725,20191231,26,3000,1.67E+11
380725,20191231,26,3010,0
380725,20191231,26,3011,0
380725,20191231,26,3013,1.67E+11
380725,20191231,26,3230,-2405428000
380725,20191231,26,3014,1.64E+11
380725,20191231,26,3080,0
380725,20191231,26,3110,15353323000
380725,20191231,26,3240,-7213815000
380725,20191231,26,3310,-1286000
380725,20191231,26,3900,1.72E+11
380725,20181231,11,2000,80039455000
